id,Attr47,Attr57,Attr23,Attr43,Attr29,Attr41,Attr34,Attr55,Attr32,Attr45,Attr58,Attr52,Attr61,Attr44,Attr59,Attr5,Attr12,Attr60,Attr15,Attr28,Attr53,Attr64,Attr1,Attr2,Attr3,Attr6,Attr9,Attr11,Attr22,Attr24,Attr25,Attr35,Attr36,Attr38,Attr48,Attr51,Attr8,Attr16,Attr50,Attr4,Attr33,Attr40,Attr46,Attr13,Attr19,Attr62,class
6751,87.799,0.14413,0.094036,130.37,3.9706,0.025142,5.4328,3683.8,50.515,0.4419,0.88425,0.13705,6.9266,52.696,0.061826,40.174,0.97321,4.6993,298.42,0.86244,1.7508,2.6835,0.11534,0.19973,0.3942,0.0,1.2266,0.16525,0.16524,0.25682,0.73398,0.15203,1.2503,0.84975,0.065675,0.14871,4.0068,1.2231,2.7183,3.6508,7.2965,0.70486,1.8956,0.19917,0.11799,44.254,0
6752,51.891,0.20715,0.048026,91.357,3.8199,0.14543,3.8078,1593.8,495.66,0.35455,0.94118,1.358,8.708,41.915,0.26558,-10.076,0.25458,7.3825,1901.7,0.65679,1.3091,5.6465,0.099625,0.51906,0.24129,0.0,2.0744,0.10012,0.11897,0.21442,0.47337,0.10605,2.1005,0.60867,0.0,0.39133,0.92657,0.19193,1.2188,1.6166,5.0507,0.28981,0.89855,0.048026,0.048026,68.856,0
6753,17.111,0.42614,0.11447,106.91,3.7384,0.03199,6.0256,3059.8,60.07,2.8359,0.85883,0.16388,3.9598,92.177,0.006674,78.888,1.0048,24.773,350.55,5.6838,6.6395,24.716,0.27817,0.34724,0.5588,0.0,2.4299,0.34814,0.34479,0.34453,0.64363,0.34649,2.4405,0.65711,0.32777,0.34289,1.8798,1.0412,2.5967,2.6297,6.1022,0.55395,2.3436,0.14879,0.14179,51.505,0
6754,118.24,0.17123,0.064072,122.54,4.4587,0.030371,7.951,17153.0,39.738,0.29349,0.68451,0.10647,8.5177,42.852,0.011177,24.707,1.103,4.5805,352.01,2.4146,3.2998,8.8187,0.13961,0.18468,0.59658,0.0,2.1789,0.1955,0.18364,0.32961,0.72837,0.21397,2.1789,0.82443,0.16458,0.15634,4.4147,1.0369,4.0768,4.816,9.3927,0.13704,1.7733,0.087888,0.079141,26.189,0
6755,75.097,0.036208,0.012656,87.396,3.2948,0.048862,8.4235,1208.3,38.704,0.063734,0.98034,0.10549,24.47,14.916,0.0,-23.508,0.19535,5.0359,810.15,3.653,4.4891,12.843,0.027269,0.24688,0.61285,0.0,2.1547,0.10046,0.10005,0.15139,0.7024,0.085746,2.18,0.75312,0.031679,0.21939,3.0506,0.45053,3.371,3.7935,9.4791,1.4418,1.8432,0.051622,0.01989,37.164,0
6756,55.133,0.19446,0.064776,159.95,4.8759,0.16045,1.801,12738.0,127.73,0.46623,0.91779,0.34959,3.3412,109.24,0.55897,0.30071,0.25622,7.1976,1729.0,0.37724,0.87843,2.6371,0.076765,0.60524,0.16953,0.0,1.1851,0.097639,0.09561,0.097638,0.3605,0.096135,1.1877,0.61542,0.065478,0.38108,0.65224,0.21111,0.90973,1.4449,2.8605,0.082048,1.0128,0.10781,0.082388,117.37,0
6757,90.536,0.24192,0.015436,169.48,3.9068,-7.1403,2.2822,659.0,159.77,0.062327,0.97971,0.43774,4.6154,79.083,0.034768,-76.581,0.044795,4.0379,5808.7,1.3997,2.1517,33.723,0.030372,0.87446,0.081671,0.0,1.9677,0.041252,-0.020509,0.038522,0.051184,0.003018,2.037,0.12991,-0.036936,0.85996,0.14357,0.062837,1.0768,1.095,2.3207,0.03257,0.59922,0.027926,0.019577,159.52,1
6758,40.208,0.18977,0.030994,131.77,4.4577,0.46557,1.229,576.55,143.82,0.29166,0.96152,0.39155,3.9256,92.98,1.4157,-41.614,0.10351,9.4101,5240.0,0.034556,0.29618,1.8134,0.032686,0.82775,0.020096,0.0,1.0546,0.054047,0.042838,0.041231,0.064191,0.043652,1.0714,0.41609,0.026412,0.39835,0.20809,0.069656,0.50552,1.0504,2.5539,0.094707,0.76911,0.054673,0.039097,137.87,1
6762,119.66,0.043451,0.00937,198.83,5.1955,0.97961,1.2537,12253.0,204.63,0.02915,0.89153,0.56062,4.4785,81.501,1.0066,-90.07,0.020144,3.111,14280.0,0.20739,0.56794,2.6336,0.009294,0.78609,0.07811,-0.017461,0.99192,0.12421,0.017639,0.010984,0.11239,0.019335,1.1054,0.42922,0.00853,0.54525,0.27211,0.025561,0.79299,1.1433,1.8074,0.15228,0.73705,0.020257,0.011073,200.64,1
6763,36.017,0.45317,0.052496,67.132,3.5592,0.064121,5.7823,467.0,61.89,0.57587,0.9246,0.16956,10.78,33.859,0.032309,-24.097,0.42409,10.97,749.55,0.42186,1.3695,11.822,0.18957,0.5814,0.12886,0.0,3.6112,0.27432,0.25902,0.2399,0.32437,0.27528,3.636,0.43184,0.21579,0.56567,0.71951,0.48696,1.1946,1.2278,5.9431,0.053659,0.63561,0.0784,0.066431,57.175,1
6764,45.249,-0.30505,-0.076632,196.11,3.6773,0.95246,1.6516,-700.0,219.78,-0.52663,1.0034,0.60214,2.5525,143.0,0.35134,-87.455,-0.10843,6.8722,-6521.2,-0.31208,0.50914,2.0267,-0.073233,0.75972,-0.14715,-0.19317,0.95564,-0.00407,-0.004122,-0.073233,-0.16124,-0.16597,1.2504,0.32441,-0.034833,0.67543,0.31599,-0.055971,0.69535,0.78214,1.8577,0.021939,0.22782,-0.044496,-0.076632,257.97,1
6766,14.283,-0.017613,-0.012484,143.07,3.8176,-6.5474,1.833,463.49,145.83,-0.30282,1.0055,0.39952,2.8511,128.02,0.36253,15.647,-0.039578,24.256,-16805.0,0.10317,0.80765,1.1395,-0.009726,0.44779,0.070537,0.0,0.77909,0.009869,-0.00228,-0.009726,0.069773,-0.038106,0.83576,0.7524,0.0,0.24575,1.2332,-0.02172,0.70632,1.287,3.34,0.044371,1.1563,-0.012484,-0.012484,115.13,1
6767,51.529,0.81866,0.093863,91.175,4.0873,0.097163,2.1619,0.69972,167.7,0.73727,0.80803,0.40317,8.1644,44.706,0.38581,-98.676,0.25816,7.8548,1189.8,-0.3936,0.41336,3.6053,0.17651,0.78439,-0.2053,0.030427,1.8805,0.2134,0.20497,0.35269,0.09627,0.20244,1.9092,0.29879,0.14085,0.68371,0.27487,0.30678,0.60991,0.69972,2.4803,0.012681,0.34956,0.12796,0.093863,132.71,1
6769,99.293,-0.31159,-0.10461,157.3,4.422,-0.14462,3.521,7132.0,90.664,-0.34266,1.0961,0.24839,7.9576,45.868,0.0,-47.528,-0.37528,3.2756,-1483.2,0.88684,1.6853,5.0198,-0.1598,0.48712,0.26988,-0.12192,1.5276,-0.15038,-0.15219,-0.1598,-0.2818,-0.1867,1.5647,0.51285,-0.19211,0.42581,1.0528,-0.2461,1.4282,1.6338,4.0279,0.087799,1.183,-0.078476,-0.10461,101.75,1
6771,21.596,0.072559,0.016592,189.75,3.7576,0.18633,1.0014,-193.0,206.48,0.28188,0.94109,0.5657,2.1692,168.26,0.87208,-41.416,0.039059,16.988,2638.1,-0.05868,0.32441,1.4187,0.013528,0.81338,-0.033724,0.0,0.81531,0.050896,0.050896,0.017922,0.068845,0.004103,0.86549,0.34903,-0.043718,0.45885,0.22922,0.13836,0.52266,0.9265,1.7751,0.002795,0.10739,0.13803,0.021982,205.42,1
6772,106.5,0.3733,0.060394,147.95,3.7524,0.098765,3.3629,2142.0,100.65,0.22758,0.91032,0.27576,7.1443,51.09,0.14293,-40.84,0.29977,3.7682,1298.6,8.2808,8.1146,50.157,0.13858,0.62858,0.37885,0.22391,2.2947,0.2082,0.20799,0.17252,0.3624,0.20746,2.3221,0.4243,0.20384,0.57552,0.5906,0.28107,1.5183,1.6583,3.6729,0.042102,1.1002,0.076995,0.075185,91.545,1
6774,54.499,-0.13039,-0.032868,110.08,3.9718,-0.59331,3.9452,1662.0,92.544,-0.21232,1.048,0.25347,6.8129,53.575,0.0,-40.794,-0.14406,6.4596,-3850.9,0.56804,1.568,6.2206,-0.063838,0.51042,0.17736,-0.012852,1.9422,-0.051758,-0.053826,-0.073529,0.47598,-0.070917,1.9422,0.48958,-0.078976,0.51042,0.95918,-0.094784,1.3475,1.3475,3.9452,0.19988,0.7584,-0.024909,-0.037858,95.923,1
6775,59.992,0.060111,0.018623,64.245,3.2373,0.001615,271.02,1124.2,1.3553,0.11684,0.97424,0.003713,60.113,6.0719,0.0,15.361,6.7903,6.2743,18.046,1.9274,2.9267,9.4471,0.059415,0.011488,0.65093,0.0,3.1905,0.082849,0.082843,0.078008,0.2791,0.097226,3.1959,0.98842,-0.071506,0.011488,86.038,20.226,57.661,57.661,271.02,8.7782,53.041,0.072828,0.02445,1.3143,1
6778,54.952,0.024949,0.00402,83.804,4.0767,0.48656,3.8625,827.12,85.9,0.030137,0.89633,0.2351,10.394,35.115,0.12367,-43.729,0.02619,7.4966,15348.0,0.1745,1.0386,6.4455,0.010294,0.5874,0.069325,0.002093,2.5607,0.040376,0.040242,0.01397,0.35829,0.038644,2.5607,0.46362,0.040242,0.5334,0.70242,0.023782,1.0261,1.13,4.2535,0.027724,0.48958,0.005455,0.005455,76.03,1
6779,158.65,-0.62305,-0.14112,217.99,4.5379,-0.25758,1.2594,-1472.0,270.58,-0.33633,0.9941,0.68496,5.6295,64.837,0.25219,-180.11,-0.23528,2.3833,-2264.6,-0.11321,0.60537,2.6727,-0.14212,0.7719,-0.042658,0.0,1.0071,-0.12766,-0.13215,-0.15655,0.15258,-0.087692,1.0071,0.28562,-0.1644,0.66586,0.2955,-0.16117,0.80737,0.93594,1.4599,0.032685,0.30134,-0.12354,-0.15556,241.33,1
6785,53.838,0.13088,0.013843,91.005,3.8182,0.29682,2.7328,1057.0,70.764,0.095759,0.97279,0.19387,9.5446,38.242,0.13918,-27.55,0.093834,6.9177,3758.8,0.37258,0.52661,4.9792,0.029722,0.77276,0.16066,0.0,2.1471,0.05909,0.050026,0.09117,0.21417,0.042873,2.1709,0.25869,0.013268,0.40796,0.29386,0.097105,0.73584,1.3938,5.1764,0.081595,0.8424,0.034948,0.017829,69.352,1
6788,38.885,0.03414,0.012952,87.756,3.7363,0.10607,4.4011,220.62,89.115,0.1197,0.98054,0.22721,7.5632,48.26,0.0,-34.931,0.089207,9.2413,1645.5,0.069663,1.0697,2.8194,0.021227,0.37823,0.040494,-0.009743,1.6389,0.068879,0.068706,0.085943,0.16878,0.089676,1.7335,0.62177,0.018549,0.37823,1.6439,0.22182,1.1071,1.1071,4.4011,0.065298,0.63819,0.051193,0.020588,84.238,1
6789,47.725,0.052323,0.02014,170.15,5.468,0.34905,1.842,31226.0,186.64,0.17145,0.92159,0.49863,2.8678,127.27,0.10331,-37.712,0.062406,8.5126,3874.2,0.2795,1.1597,3.0128,0.023079,0.55892,0.10631,0.066523,1.1459,0.058574,0.032754,0.067075,0.41259,0.053235,1.1459,0.48665,0.012133,0.51335,0.78918,0.094212,1.1087,1.2071,2.0055,0.1665,0.94486,0.045952,0.027957,163.52,1
6790,17.567,0.43945,0.098628,82.582,4.2239,0.092215,2.6553,-575.8,107.2,2.2197,0.92969,0.29333,5.4999,66.365,0.34254,-36.271,0.40797,22.506,843.14,-0.061291,0.69921,3.1154,0.17239,0.60771,-0.034387,0.0,1.7479,0.20446,0.14969,0.1931,0.35929,0.13622,1.7479,0.52667,0.079715,0.47333,0.64552,0.43291,0.7223,0.92735,3.4091,0.091856,0.76327,0.15051,0.11048,98.843,1
6792,47.023,0.020126,0.027131,107.59,4.9854,0.56672,0.31918,945.75,186.33,0.29687,0.78308,0.50872,4.9167,74.237,0.040667,-82.0,0.094027,10.942,14177.0,0.011,0.42461,0.31499,0.007599,0.62246,0.009781,-0.036908,0.28007,0.030144,0.03009,0.014633,0.23452,0.028624,0.28007,0.3929,0.023568,0.10107,0.60654,0.025745,0.17809,1.0968,1.9657,0.27992,0.84352,0.057219,0.033932,131.72,1
6793,57.676,0.092925,0.039731,139.41,5.044,0.075943,4.8214,2.1786,85.979,0.24426,0.78324,0.18426,4.5602,80.041,0.0,20.734,0.22929,6.1478,1089.2,0.98126,1.8767,4.3893,0.061977,0.33304,0.34873,0.0,1.5599,0.10871,0.10242,0.081531,0.52057,4.5e-05,1.7145,0.66696,0.058661,0.29588,2.0026,0.3351,1.9355,2.1786,5.4271,0.16494,1.3211,0.071544,0.043491,69.232,1
6796,34.824,-0.12913,-0.024741,144.37,2.8394,1.6087,2.7569,56.74,127.81,-0.25601,1.0038,0.35016,3.3458,109.09,0.0,-20.211,-0.069754,10.347,-34970.0,0.28977,1.2094,6.3122,-0.044259,0.65726,0.08212,-0.19193,1.7889,-0.007541,-0.023779,-0.044259,-0.23619,-0.023779,1.8051,0.34274,-0.061178,0.6345,0.52146,-0.010438,1.0903,1.1294,2.8558,0.014302,0.28677,-0.003835,-0.024741,129.46,1
6797,70.733,-0.36793,-0.25936,99.334,4.005,-0.35515,1.4782,-3647.0,244.99,-1.0709,1.2055,0.67121,33.367,10.939,0.0,-267.34,-0.30261,4.1292,-3414.3,-0.43977,0.5542,0.78621,-0.16718,0.54563,-0.36055,0.0,0.64459,-0.13756,-0.1565,-0.16362,0.43089,-0.16095,0.66905,0.45437,-0.26179,0.54068,0.83276,-0.1069,0.33013,0.33315,1.4918,0.008704,0.29742,-0.090491,-0.25383,306.16,1
6798,49.587,0.2801,0.035101,59.519,3.5006,0.1452,2.6013,1258.0,82.446,0.26629,0.95927,0.22588,31.999,11.407,0.088261,-72.458,0.16585,7.5864,1686.3,2.4382,1.5437,12.319,0.070445,0.74866,0.39722,-0.13554,2.0069,0.082775,0.082775,0.072949,0.1814,0.059769,2.0301,0.2737,-0.006321,0.43985,0.33593,0.21645,1.1181,1.9031,4.4275,1.159,1.7605,0.080743,0.036348,79.994,1
6799,41.107,0.067427,0.011361,111.64,3.2512,0.27617,3.8897,233.0,94.375,0.10202,0.9757,0.25709,5.1409,70.999,0.0,-21.687,0.066371,8.98,3220.7,0.4876,1.487,8.8249,0.02687,0.60123,0.13068,0.0,2.3651,0.058087,0.044335,0.039905,0.37047,0.03968,2.3968,0.39851,0.016102,0.60123,0.66283,0.11333,1.2174,1.2174,3.8897,0.014104,0.45216,0.02881,0.016872,92.786,1
6800,65.125,0.053437,0.008443,113.47,4.4127,0.43656,2.2065,5612.0,95.329,0.047096,0.97748,0.26007,7.5975,48.042,0.53062,-36.559,0.043111,5.5783,7224.7,0.60789,0.72162,4.5674,0.013765,0.7424,0.217,-0.002823,1.6304,0.037739,0.037545,0.018367,0.071998,-0.000773,1.6759,0.39429,0.018405,0.42603,0.34698,0.050521,0.86615,1.5093,3.8451,0.31957,1.0056,0.023004,0.011265,95.375,1
6801,33.176,0.27359,0.00568,77.618,5.0783,0.26713,0.087763,5066.9,75.318,0.064123,0.9745,0.20635,8.0596,45.288,4.1925,-28.498,0.045179,11.29,5460.7,0.13456,0.21123,10.175,0.018169,0.92172,0.042307,0.018169,1.0262,0.029063,0.080893,0.029063,0.066411,0.080893,3.2107,0.34484,0.048347,0.64329,0.072051,0.066841,0.74382,1.0658,4.8461,0.008264,0.62529,0.019259,0.009085,73.397,1
6802,50.851,0.68093,0.013115,116.57,4.2559,0.32496,0.050592,-756.0,133.12,0.097452,0.96603,0.36471,5.4118,67.445,14.535,-64.487,0.053243,7.4303,4548.4,-0.083508,0.058745,3.0499,0.020089,0.96849,-0.041939,0.020089,1.0352,0.028733,0.048998,0.028733,0.029503,0.048998,1.5404,0.45833,1.2e-05,0.53966,0.030463,0.080249,0.51392,0.92229,2.7419,0.015831,0.5403,0.05074,0.018759,128.6,1
6804,54.475,0.012051,0.015146,161.22,4.8736,0.1406,0.11021,-360.04,158.23,0.092913,1.0922,0.43352,3.5881,101.72,0.021496,-65.632,0.060703,6.1344,2016.0,-0.006543,0.9685,0.77057,0.008592,0.28394,-0.004817,0.008592,0.91554,0.016306,0.031292,0.016306,0.71301,0.031292,0.67214,0.72834,-0.003811,0.26862,2.5111,0.18105,0.92906,0.98207,2.3067,0.049218,0.6378,0.090621,0.028744,172.83,1
6805,18.222,-0.094297,-0.065463,50.297,3.8268,0.061558,6.1782,1680.0,55.179,-1.2393,1.0444,0.15065,11.768,31.016,0.0,63.259,-0.41092,18.931,791.9,0.4428,1.4188,2.0438,-0.075637,0.19788,0.25034,0.0,1.1554,-0.052094,-0.059738,-0.17379,0.79467,-0.062956,1.1705,0.80212,-0.22663,0.18418,4.0535,0.46092,2.1958,2.3592,6.638,1.4947,1.8261,0.07894,-0.065502,58.182,1
6807,45.601,0.18026,0.00535,54.017,3.7709,0.67981,2.5386,-2578.0,122.82,0.043174,0.99062,0.33601,41.514,8.7922,1.9207,-112.92,0.01889,8.0707,8817.1,-0.67842,0.10961,3.6934,0.012725,0.92932,-0.43695,0.0,2.3788,0.022303,0.022071,0.014975,0.019747,0.023017,2.3815,0.20619,-0.001425,0.79271,0.075964,0.041397,0.38282,0.44879,2.9761,0.004687,0.37651,0.016172,0.006295,121.63,1
6808,38.939,-0.59239,0.0674,88.094,3.7717,0.19018,0.1515,-3320.1,165.1,0.6484,0.97438,0.45234,7.2777,50.153,0.0,-108.73,0.15292,9.6202,2094.2,-2.6282,-1.6282,14.31,0.20613,1.348,-0.56168,0.20613,1.0263,0.20613,0.20422,0.20613,-0.34797,0.20422,3.2232,-0.34797,0.17541,1.348,-0.25814,0.17429,0.58331,0.58331,2.2107,0.035717,0.34747,0.07682,0.0674,160.87,1
6810,63.671,0.015344,0.014174,108.15,3.1787,0.020111,28.694,888.76,12.965,0.080746,0.98226,0.03485,8.2803,44.081,0.0,142.62,0.52337,5.6967,206.86,1.5717,2.5714,2.7836,0.014785,0.036581,0.58897,0.0,1.0431,0.019145,0.015229,0.019145,0.93042,0.013439,1.0686,0.96355,-0.030172,0.036581,26.341,1.7645,17.101,17.101,28.694,8.6516,13.657,0.061881,0.018355,12.801,1
6811,59.808,0.014106,0.003607,102.06,4.897,0.18049,0.072577,8197.0,87.462,0.022513,0.9777,0.23962,8.374,43.587,0.050264,-42.122,0.015395,6.242,2939.6,0.23846,1.1529,4.5089,0.007087,0.48557,0.10391,0.007087,1.0228,0.007087,0.035242,0.007087,0.5024,0.035242,1.9786,0.52765,-0.017963,0.46032,1.0346,0.12417,1.162,1.2257,4.1732,0.032193,0.54191,0.030685,0.003607,85.512,1
6812,6.4721,0.27368,0.003654,13.196,4.2513,0.73187,0.039253,512.14,92.687,0.20858,0.98787,0.25394,53.658,6.8024,0.0,-3.6251,0.021427,57.089,13471.0,1.3166,2.3166,173.53,0.013828,0.94947,0.028717,0.013828,1.0123,0.020344,0.03727,0.020344,0.050528,0.03727,3.8249,0.050528,0.031887,0.94947,0.053217,0.027096,1.0302,1.0302,3.938,0.88613,0.96042,0.006797,0.005375,91.563,1
6814,29.821,-0.000854,-0.000159,91.189,2.7722,0.24264,3.4677,98.0,102.47,-0.001973,0.98506,0.28016,5.9125,61.733,0.0,-2.6326,0.001036,12.391,3895.8,0.66981,1.6001,8.5845,-0.000338,0.60446,0.16557,0.0,2.1221,0.032405,0.027016,0.000608,0.006944,0.031037,2.1279,0.39554,-0.029009,0.58723,0.65436,0.093691,1.2454,1.282,3.5694,0.37915,0.67077,0.026688,0.000287,101.01,1
6815,19.24,0.33854,-0.010982,73.345,3.237,-4.9196,3.6695,-200.0,89.48,-0.20654,1.007,0.23937,6.7671,53.937,0.0,-29.393,-0.039936,18.807,-23676.0,-0.96432,-1.1135,34.325,-0.045295,1.1338,-0.11587,-0.11746,4.1246,-0.028528,-0.029977,-0.039774,-0.16276,0.062312,4.1318,-0.13379,-0.052271,0.99594,-0.118,-0.015416,0.77619,0.88365,4.1776,0.051466,0.27167,-0.004238,-0.009643,88.135,1
6816,24.463,0.38315,0.042512,88.101,3.941,0.09772,4.0523,2996.0,84.053,0.64211,0.91937,0.23015,5.7088,63.936,0.0,20.226,0.3502,15.104,1073.2,21.64,19.718,177.72,0.11983,0.68713,0.34322,-0.008533,2.8188,0.24426,0.22511,0.22442,0.30129,0.035845,3.0287,0.31275,0.21583,0.64085,0.45515,0.34011,1.4321,1.5356,4.3449,0.4739,0.76511,0.08291,0.079618,82.984,1
6817,1.1767,2.7113,0.21835,30.02,3.2528,0.012379,2.3669,702.64,38.746,65.988,1.0264,0.10615,12.668,28.812,0.0,24.438,2.0464,302.21,156.29,10.022,10.723,133.15,1.1388,0.56826,0.39256,1.1388,0.9743,1.1629,1.345,1.1629,0.42002,1.345,7.4079,0.42002,1.1808,0.56826,0.73914,2.3355,1.6908,1.6908,9.4203,0.93594,1.6604,0.25446,0.22297,39.768,1
6818,12.178,0.61371,0.080168,64.598,3.0715,0.040876,5.5303,785.65,23.086,2.7124,0.88217,0.061065,6.7831,53.81,0.61386,65.843,2.0326,33.834,470.14,4.5108,3.0413,23.282,0.27573,0.55091,0.66637,0.0,3.4394,0.40696,0.39972,0.37817,0.40687,0.49787,3.4537,0.72507,0.35019,0.18605,0.81553,0.77636,1.5473,4.5817,16.376,1.31,1.8563,0.12436,0.10995,19.744,1
6819,13.373,0.50101,0.008255,45.024,3.653,0.24702,4.5148,328.0,49.135,0.22644,0.98683,0.1329,11.508,31.717,5.3505,-15.904,0.077069,27.43,2910.2,0.19783,0.1887,11.452,0.034849,0.93041,0.072921,0.0,4.2214,0.056047,0.051881,0.043024,0.069558,0.074473,4.2567,0.44172,-0.02179,0.55825,0.07476,0.12542,0.67838,1.1306,7.5246,0.19783,0.47352,0.027643,0.010192,48.268,1
6821,72.619,0.000785,0.000167,155.13,3.8428,0.27375,0.04063,-34.42,163.18,0.000854,0.98276,0.44707,4.3575,83.763,0.0,-75.571,0.00038,5.1144,4571.2,-0.013222,0.81734,3.8416,0.00024,0.63106,-0.004944,0.00024,1.0175,0.00024,0.02564,0.00024,0.30559,0.02564,1.5015,0.30559,-0.02451,0.63106,0.48424,0.079849,0.99217,0.99217,2.2368,0.024828,0.54714,0.035083,0.000167,160.37,1
6822,20.99,-0.17341,-0.091242,52.302,4.7763,-1.0041,-0.14811,-3458.6,77.424,-1.4538,1.0914,0.21212,12.418,29.393,0.42827,-50.177,-0.39412,15.933,-4326.9,-0.064749,0.41648,0.79156,-0.064572,0.3233,-0.057889,-0.064572,0.91627,-0.064572,-0.047885,-0.064572,0.37236,-0.047885,0.73825,0.53183,-0.085184,0.16384,1.1517,-0.084355,0.3277,0.64666,4.7143,0.02771,0.37556,-0.038537,-0.091242,84.5,1
6823,48.02,0.36935,0.17502,105.6,4.0921,0.03883,0.6666,1736.0,96.297,1.7173,0.77467,0.26383,5.336,68.403,0.27575,-3.4239,1.0328,9.812,450.56,0.22723,0.90615,1.9123,0.20684,0.39597,0.14043,0.20684,1.2909,0.24947,0.26395,0.24947,0.56002,0.26395,1.1962,0.71445,0.19265,0.24155,1.4143,0.81011,0.96466,1.5814,3.7904,0.16577,1.0827,0.27142,0.21109,74.599,1
6825,21.285,0.13368,0.057282,81.0,4.4212,0.019836,1.2382,20966.0,19.002,1.0472,0.93796,0.052059,5.9801,61.035,0.013241,132.26,1.4966,18.282,207.38,7.2371,7.612,17.765,0.11176,0.10634,0.79486,0.11176,1.0661,0.14259,0.13167,0.14259,0.83603,0.13167,1.9791,0.8471,0.087083,0.095272,7.8617,1.7601,8.3705,9.343,19.209,4.7982,8.2228,0.095929,0.073079,17.823,1
6826,10.161,0.19022,0.033295,36.385,4.8202,0.053745,0.50605,-2575.0,46.776,1.2847,0.931,0.12815,13.556,26.925,0.16235,-15.231,0.39728,38.585,855.75,-0.0582,0.81023,4.629,0.10315,0.4577,-0.038953,0.10315,1.0741,0.14686,0.23162,0.14686,0.54229,0.23162,3.1234,0.63033,0.18325,0.36965,1.1848,0.42653,0.72253,0.89462,7.8031,0.059134,0.6774,0.063011,0.047401,43.549,1
6827,210.89,0.065026,0.007217,438.14,4.1718,0.4552,0.8362,1241.0,438.69,0.01349,0.88167,1.193,1.5028,242.87,0.024878,-171.77,0.007339,1.8692,27691.0,8.5592,9.3317,84.082,0.005924,0.9089,0.083558,0.0,0.82083,0.10193,0.06123,0.071652,0.087732,0.066441,0.86203,0.093365,0.055904,0.90668,0.10023,0.013181,1.0895,1.0922,0.83825,0.005421,0.48975,0.014595,0.008106,403.17,1
6828,67.279,0.62995,-0.37282,148.84,3.5767,-0.24418,0.93965,242.0,105.84,-1.4764,1.2338,0.28319,6.4405,56.672,-1.8076,-58.789,-0.96095,3.96,-1835.4,0.13152,-1.4011,2.3674,-0.43043,1.6833,0.06414,-0.78293,1.1545,-0.29981,-0.32547,-0.43043,-1.2134,-0.39014,1.2819,0.55182,-0.42115,0.44792,-0.40592,-0.19887,0.3042,1.1432,3.5312,0.092107,0.74299,-0.28994,-0.37282,141.61,1
6829,32.256,0.19293,0.074371,129.82,4.6994,0.088239,0.31303,7725.5,104.45,0.94012,0.89516,0.28616,3.6157,100.95,0.0,9.4862,0.2325,12.641,1249.8,0.32302,1.1584,3.0051,0.10679,0.36783,0.15435,0.10679,1.1171,0.085521,0.11514,0.085521,0.5535,0.11514,1.4825,0.5535,0.093238,0.36783,1.5048,0.29206,1.4196,1.4196,3.4945,0.031138,1.1108,0.074814,0.059559,93.5,1
6830,44.509,-0.14717,-0.039719,63.412,3.8983,0.11552,0.17811,634.49,76.413,-0.3593,0.90654,0.20935,15.826,23.064,0.60449,-23.766,-0.13521,9.0461,10809.0,0.12601,0.63332,2.3467,-0.059316,0.52705,0.080192,-0.059316,1.1031,-0.038322,0.093875,-0.038322,0.40303,0.093875,1.5016,0.64666,0.037756,0.28342,0.76469,0.033767,0.68991,1.2829,4.7767,0.36752,0.70047,0.011917,-0.025661,69.272,1
6831,11.069,0.07839,0.003602,123.78,3.6631,0.41892,1.9269,-229.0,139.69,0.12061,0.98471,0.38185,3.2336,112.88,2.9386,-21.646,0.009579,33.485,6447.9,-0.13283,0.22028,4.7941,0.006466,0.91746,-0.049739,0.0,1.7952,0.027533,0.027533,0.006466,0.006466,0.031364,1.7953,0.32488,-0.017937,0.67507,0.089908,0.056607,0.68158,0.92632,2.6188,0.024508,0.10393,0.02893,0.003602,137.26,1
6833,17.92,0.20342,0.048842,71.831,5.1721,0.0611,0.36803,4982.0,71.052,1.0491,0.94828,0.19466,6.6559,54.839,0.0,-12.782,0.34792,21.479,704.68,0.0611,0.9908,4.1266,0.11057,0.41789,0.033519,0.11057,1.0545,0.14539,0.15379,0.14539,0.54355,0.15379,2.3415,0.54355,0.082734,0.41789,1.3007,0.51797,1.0802,1.0802,5.1371,0.014104,0.828,0.095615,0.064224,67.377,1
6835,6.8329,0.17629,0.20287,72.889,4.6948,0.03169,0.84066,4867.0,105.94,13.546,0.80001,0.29025,5.4136,67.422,0.0,23.491,0.88113,66.772,338.61,0.13389,1.132,0.98363,0.14648,0.16766,0.09828,0.14648,1.25,0.14773,0.14095,0.14773,0.83092,0.14095,0.73642,0.83092,0.10795,0.16766,4.9559,1.0779,1.5862,1.5862,3.4453,0.72618,1.5217,0.2503,0.2046,84.755,1
6836,89.885,0.26517,-0.085877,276.88,4.1897,-3.8937,-0.008444,-8876.0,612.36,-0.3373,1.0339,1.6777,1.9842,183.95,0.0,-425.5,-0.05736,3.9277,-6363.3,-1.0535,-0.353,1.09,-0.050954,1.0291,-0.5735,-0.050954,0.96724,-0.059031,-0.00869,-0.059031,-0.19216,-0.00869,0.66298,-0.19216,-0.00869,1.0291,-0.18672,-0.05736,0.44274,0.44274,0.59606,0.005399,0.29596,-0.099491,-0.099491,633.1,1
